postal_code,locality,bfs_number,canton_code,address_share
4522,Rüttenen,2553,SO,2.35
4522,Rüttenen,2555,SO,97.06
4523,"Niederwil SO",2554,SO,100.00
4524,Balmberg,2541,SO,100.00
4524,Günsberg,2547,SO,100.00
4524,Oberbalmberg,2541,SO,100.00
4525,"Balm b. Günsberg",2541,SO,100.00
4528,Zuchwil,2513,SO,1.09
4528,Zuchwil,2534,SO,98.91
4532,Feldbrunnen,2544,SO,95.08
4532,Feldbrunnen,2555,SO,4.92
4533,Riedholz,2554,SO,100.00
4534,Flumenthal,2545,SO,100.00
4535,Hubersdorf,2548,SO,100.00
4535,Kammersrohr,2549,SO,100.00
4536,Attiswil,971,BE,97.77
4536,Attiswil,992,BE,2.24
4537,Wiedlisbach,995,BE,100.00
4538,Oberbipp,983,BE,100.00
4539,Farnern,975,BE,99.56
4539,Farnern,987,BE,0.44
4539,Rumisberg,987,BE,99.01
4539,Rumisberg,995,BE,0.99
4542,Luterbach,2516,SO,1.85
4542,Luterbach,2527,SO,98.15
4543,Deitingen,2516,SO,98.30
4543,Deitingen,2545,SO,1.71
4552,Derendingen,2517,SO,99.21
4552,Derendingen,2527,SO,0.79
4553,Subingen,2517,SO,1.02
4553,Subingen,2532,SO,98.98
4554,Etziken,2518,SO,100.00
4554,Hüniken,2524,SO,100.00
4556,"Aeschi SO",2511,SO,100.00
4556,Bolken,2514,SO,100.00
4556,Burgäschi,982,BE,2.53
4556,Burgäschi,2511,SO,97.47
4556,"Steinhof SO",2511,SO,100.00
4557,Horriwil,2523,SO,100.00
4558,Heinrichswil,2535,SO,100.00
4558,Hersiwil,2535,SO,100.00
4558,Winistorf,2535,SO,100.00
4562,Biberist,2513,SO,100.00
4563,Gerlafingen,2519,SO,99.60
4563,Gerlafingen,2525,SO,0.17
4563,Gerlafingen,2528,SO,0.23
4564,Obergerlafingen,2528,SO,100.00
4564,Zielebach,556,BE,100.00
4565,Recherswil,2530,SO,100.00
4566,Halten,2525,SO,100.00
4566,Kriegstetten,2525,SO,100.00
4566,Oekingen,2525,SO,100.00
4571,Ichertswil,2455,SO,100.00
4571,Lüterkofen,2455,SO,100.00
4573,Lohn-Ammannsegg,533,BE,2.56
4573,Lohn-Ammannsegg,2526,SO,97.44
4574,Lüsslingen,2464,SO,98.72
4574,Lüsslingen,2513,SO,1.28
4574,Nennigkofen,2464,SO,98.31
4574,Nennigkofen,2556,SO,1.70
4576,Tscheppach,2465,SO,100.00
4577,Hessigkofen,2465,SO,100.00
4578,"Bibern SO",2465,SO,100.00
4579,Gossliwil,2465,SO,100.00
4581,Küttigkofen,2465,SO,100.00
4582,Brügglen,2465,SO,100.00
4583,Aetigkofen,2465,SO,100.00
4583,"Mühledorf SO",2465,SO,100.00
4584,Gächliwil,2465,SO,100.00
4584,Lüterswil,2465,SO,100.00
4585,Biezwil,2445,SO,100.00
4586,Kyburg-Buchegg,2465,SO,100.00
4587,Aetingen,2465,SO,100.00
4588,Brittern,2465,SO,100.00
4588,Oberramsern,2457,SO,100.00
4588,Unterramsern,2463,SO,100.00
4600,Olten,2500,SO,0.15
4600,Olten,2581,SO,99.67
4600,Olten,2584,SO,0.04
4600,Olten,4271,AG,0.13
4612,"Wangen b. Olten",2581,SO,0.25
4612,"Wangen b. Olten",2586,SO,99.76
4613,"Rickenbach SO",2582,SO,100.00
4614,Hägendorf,2578,SO,0.98
4614,Hägendorf,2579,SO,99.02
4615,Allerheiligenberg,2579,SO,100.00
4616,"Kappel SO",2578,SO,0.61
4616,"Kappel SO",2580,SO,99.40
4617,Gunzgen,2578,SO,100.00
4618,Boningen,2571,SO,98.38
4618,Boningen,2580,SO,1.62
4622,Egerkingen,2401,SO,99.83
4622,Egerkingen,2404,SO,0.17
4623,Neuendorf,2404,SO,99.90
4623,Neuendorf,2406,SO,0.10
4624,Härkingen,2402,SO,100.00
4625,Oberbuchsiten,2406,SO,100.00
4626,Niederbuchsiten,2405,SO,99.65
4626,Niederbuchsiten,2406,SO,0.35
4628,Wolfwil,2408,SO,100.00
4629,Fulenbach,2575,SO,100.00
4632,Trimbach,2500,SO,99.90
4632,Trimbach,2586,SO,0.10
4633,Hauenstein,2491,SO,100.00
4634,"Wisen SO",2493,SO,1.16
4634,"Wisen SO",2500,SO,2.32
4634,"Wisen SO",2502,SO,93.91
4634,"Wisen SO",2852,BL,2.61
4652,Winznau,2497,SO,0.36
4652,Winznau,2501,SO,99.64
4653,Obergösgen,2497,SO,100.00
4654,Lostorf,2493,SO,100.00
4655,"Rohr b. Olten",2499,SO,100.00
4655,Stüsslingen,2499,SO,100.00
4656,Starrkirch-Wil,2584,SO,99.23
4656,Starrkirch-Wil,4280,AG,0.77
4657,Dulliken,2573,SO,99.59
4657,Dulliken,2584,SO,0.41
4658,"Däniken SO",2572,SO,99.60
4658,"Däniken SO",2576,SO,0.40
4663,Aarburg,2571,SO,0.16
4663,Aarburg,2581,SO,0.47
4663,Aarburg,4271,AG,99.38
4665,Oftringen,4271,AG,0.31
4665,Oftringen,4280,AG,99.69
4702,Oensingen,2407,SO,100.00
4703,Kestenholz,2403,SO,100.00
4704,Niederbipp,981,BE,100.00
4704,Wolfisberg,981,BE,100.00
4710,Balsthal,2407,SO,0.22
4710,Balsthal,2422,SO,99.78
4712,Laupersdorf,2426,SO,100.00
4713,Matzendorf,2427,SO,100.00
4714,Aedermannsdorf,2421,SO,100.00
4715,Herbetswil,2424,SO,99.76
4715,Herbetswil,2547,SO,0.25
4716,Gänsbrunnen,691,BE,4.58
4716,Gänsbrunnen,2430,SO,95.42
4716,Welschenrohr,2424,SO,0.80
4716,Welschenrohr,2430,SO,99.20
4717,Mümliswil,2421,SO,1.76
4717,Mümliswil,2422,SO,0.15
4717,Mümliswil,2426,SO,1.03
4717,Mümliswil,2427,SO,1.83
4717,Mümliswil,2428,SO,95.24
4718,"Holderbank SO",2406,SO,0.95
4718,"Holderbank SO",2425,SO,99.05
4719,Ramiswil,2421,SO,0.33
4719,Ramiswil,2428,SO,96.69
4719,Ramiswil,2612,SO,2.65
4719,Ramiswil,2889,BL,0.33
4800,Zofingen,4280,AG,0.10
4800,Zofingen,4289,AG,99.90
4802,Strengelbach,4282,AG,4.37
4802,Strengelbach,4285,AG,95.63
4803,Vordemwald,4274,AG,2.01
4803,Vordemwald,4287,AG,97.99
4805,Brittnau,4274,AG,100.00
4806,Wikon,1147,LU,100.00
4812,Mühlethal,4286,AG,2.71
4812,Mühlethal,4289,AG,97.29
4813,Uerkheim,4273,AG,0.10
4813,Uerkheim,4276,AG,1.25
4813,Uerkheim,4286,AG,98.66
4814,Bottenwil,4273,AG,94.12
4814,Bottenwil,4289,AG,5.88
4852,Rothrist,4282,AG,99.75
4852,Rothrist,4287,AG,0.25
4853,Murgenthal,4279,AG,100.00
4853,"Riken AG",4279,AG,100.00
4856,Glashütten,4279,AG,100.00
4900,Langenthal,329,BE,100.00
4911,Schwarzhäusern,341,BE,100.00
4912,Aarwangen,321,BE,99.57
4912,Aarwangen,323,BE,0.43
4913,Bannwil,323,BE,100.00
4914,"Roggwil BE",337,BE,99.68
4914,"Roggwil BE",4279,AG,0.32
4915,"St. Urban",1139,LU,96.83
4915,"St. Urban",4279,AG,3.18
4916,Untersteckholz,329,BE,100.00
4917,"Busswil b. Melchnau",325,BE,100.00
4917,Melchnau,333,BE,100.00
4919,Reisiswil,332,BE,1.23
4919,Reisiswil,336,BE,98.77
4922,Bützberg,321,BE,3.53
4922,Bützberg,342,BE,96.47
4922,Thunstetten,342,BE,100.00
4923,Wynau,345,BE,100.00
4924,Obersteckholz,329,BE,100.00
4932,Gutenburg,332,BE,100.00
4932,Lotzwil,331,BE,100.00
4933,Rütschelen,340,BE,100.00
4934,Madiswil,332,BE,100.00
4935,Leimiswil,332,BE,100.00
4936,Kleindietwil,332,BE,96.73
4936,Kleindietwil,344,BE,3.28
4937,Ursenbach,344,BE,100.00
4938,Rohrbach,322,BE,4.25
4938,Rohrbach,338,BE,95.75
4938,Rohrbachgraben,339,BE,98.47
4938,Rohrbachgraben,954,BE,1.22
4938,Rohrbachgraben,959,BE,0.31
4942,"Walterswil BE",344,BE,1.34
4942,"Walterswil BE",952,BE,2.67
4942,"Walterswil BE",959,BE,95.99
4943,Oeschenbach,335,BE,87.71
4943,Oeschenbach,344,BE,8.48
4943,Oeschenbach,959,BE,1.27
4943,Oeschenbach,988,BE,2.54
4944,Auswil,322,BE,100.00
4950,Huttwil,953,BE,0.04
4950,Huttwil,954,BE,99.96
4952,Eriswil,953,BE,97.50
4952,Eriswil,954,BE,1.25
4952,Eriswil,957,BE,0.62
4952,Eriswil,1135,LU,0.42
4952,Eriswil,1145,LU,0.21
4953,"Schwarzenbach (Huttwil)",954,BE,89.10
4953,"Schwarzenbach (Huttwil)",960,BE,10.90
4954,Wyssachen,957,BE,0.34
4954,Wyssachen,960,BE,99.67
4955,Gondiswil,326,BE,99.36
4955,Gondiswil,1145,LU,0.64
5000,Aarau,4001,AG,99.70
5000,Aarau,4012,AG,0.31
5004,Aarau,4001,AG,100.00
5012,Eppenberg,2574,SO,100.00
5012,Schönenwerd,2583,SO,100.00
5012,Wöschnau,2574,SO,100.00
5013,Niedergösgen,2495,SO,100.00
5014,Gretzenbach,2576,SO,100.00
5015,"Erlinsbach SO",2503,SO,100.00
5017,Barmelweid,2503,SO,24.00
5017,Barmelweid,4005,AG,76.00
5018,Erlinsbach,4005,AG,100.00
5022,Rombach,4008,AG,100.00
5023,Biberstein,4002,AG,100.00
5024,Küttigen,4008,AG,100.00
5025,Asp,4004,AG,100.00
5026,Densbüren,4004,AG,98.41
5026,Densbüren,4182,AG,1.59
5027,Herznach,4186,AG,100.00
5028,Ueken,4186,AG,100.00
5032,"Aarau Rohr",4001,AG,100.00
5033,"Buchs AG",4003,AG,100.00
5034,Suhr,4012,AG,100.00
5035,Unterentfelden,4013,AG,100.00
5036,Oberentfelden,4010,AG,100.00
5037,Muhen,4009,AG,100.00
5040,Schöftland,4144,AG,100.00
5042,Hirschthal,4007,AG,100.00
5043,Holziken,4136,AG,100.00
5044,Schlossrued,4142,AG,100.00
5046,Schmiedrued,4135,AG,7.75
5046,Schmiedrued,4143,AG,92.25
5046,"Walde AG",4135,AG,1.49
5046,"Walde AG",4143,AG,98.51
5053,Staffelbach,4284,AG,100.00
5053,Wittwil,4284,AG,100.00
5054,Kirchleerau,4275,AG,100.00
5054,Moosleerau,4277,AG,100.00
5056,Attelwil,4281,AG,100.00
5057,Reitnau,4281,AG,100.00
5058,Wiliberg,4288,AG,100.00
5062,Oberhof,4173,AG,100.00
5063,Wölflinswil,4165,AG,0.90
5063,Wölflinswil,4182,AG,99.10
5064,Wittnau,4181,AG,100.00
5070,Frick,4163,AG,100.00
5072,Oeschgen,4175,AG,100.00
5073,Gipf-Oberfrick,4165,AG,100.00
5074,Eiken,4161,AG,100.00
5075,Hornussen,4185,AG,100.00
5076,Bözen,4185,AG,100.00
5077,Elfingen,4185,AG,100.00
5078,Effingen,4106,AG,0.20
5078,Effingen,4185,AG,99.80
5079,Zeihen,4183,AG,100.00
5080,Laufenburg,4169,AG,0.76
5080,Laufenburg,4170,AG,99.24
5082,Kaisten,4169,AG,100.00
5083,Ittenthal,4169,AG,100.00
5084,Rheinsulz,4170,AG,100.00
5085,"Sulz AG",4170,AG,100.00
5102,Rupperswil,4206,AG,100.00
5103,"Möriken AG",4203,AG,100.00
5103,Wildegg,4203,AG,91.95
5103,Wildegg,4204,AG,5.17
5103,Wildegg,4206,AG,2.87
5105,Auenstein,4091,AG,100.00
5106,"Veltheim AG",4120,AG,100.00
5107,"Schinznach Dorf",4095,AG,0.95
5107,"Schinznach Dorf",4125,AG,99.05
5108,Oberflachs,4125,AG,100.00
5112,"Thalheim AG",4117,AG,100.00
5113,"Holderbank AG",4199,AG,100.00
5116,"Schinznach Bad",4095,AG,100.00
5200,"Brugg AG",4095,AG,99.82
5200,"Brugg AG",4112,AG,0.18
5210,Windisch,4095,AG,0.17
5210,Windisch,4100,AG,0.04
5210,Windisch,4123,AG,99.79
5212,"Hausen AG",4100,AG,99.75
5212,"Hausen AG",4104,AG,0.25
5213,Villnachern,4095,AG,100.00
5222,Umiken,4095,AG,100.00
5223,Riniken,4111,AG,100.00
5225,Bözberg,4095,AG,0.45
5225,Bözberg,4124,AG,99.55
5233,Stilli,4121,AG,100.00
5234,Villigen,4121,AG,100.00
5235,"Rüfenach AG",4112,AG,100.00
5236,Remigen,4110,AG,99.26
5236,Remigen,4124,AG,0.74
5237,Mönthal,4106,AG,91.64
5237,Mönthal,4124,AG,8.36
5242,Birr,4092,AG,100.00
5242,Lupfig,4104,AG,100.00
5243,Mülligen,4107,AG,100.00
5244,Birrhard,4093,AG,100.00
5245,Habsburg,4099,AG,100.00
5246,Scherz,4104,AG,100.00
5272,Gansingen,4164,AG,100.00
5273,"Oberhofen AG",4184,AG,100.00
5274,Mettau,4184,AG,100.00
5275,Etzgen,4184,AG,100.00
5276,"Wil AG",4184,AG,100.00
5277,Hottwil,4184,AG,100.00
5300,Turgi,4021,AG,100.00
5301,"Siggenthal Station",4044,AG,100.00
5303,Würenlingen,4047,AG,100.00
5304,Endingen,4305,AG,100.00
5305,Unterendingen,4305,AG,100.00
5306,Tegerfelden,4320,AG,100.00
5312,Döttingen,4304,AG,100.00
5313,Klingnau,4309,AG,100.00
5314,Kleindöttingen,4303,AG,100.00
5315,Böttstein,4303,AG,100.00
5316,Leuggern,4313,AG,100.00
5317,Hettenschwil,4313,AG,100.00
5318,Mandach,4105,AG,100.00
5322,Koblenz,4309,AG,1.10
5322,Koblenz,4310,AG,98.91
5323,Rietheim,4324,AG,100.00
5324,Full-Reuenthal,4307,AG,100.00
5325,Leibstadt,4311,AG,100.00
5326,Schwaderloch,4176,AG,100.00
5330,"Bad Zurzach",4324,AG,100.00
5332,"Rekingen AG",4324,AG,100.00
5333,Baldingen,4324,AG,100.00
5334,Böbikon,4324,AG,100.00
5400,Baden,4021,AG,100.00
5404,Baden,4021,AG,100.00
5405,"Dättwil AG",4021,AG,99.69
5405,"Dättwil AG",4027,AG,0.31
5406,Rütihof,4021,AG,92.11
5406,Rütihof,4024,AG,7.89
5408,Ennetbaden,4026,AG,100.00
5412,Gebenstorf,4029,AG,100.00
5412,"Vogelsang AG",4029,AG,100.00
5413,"Birmenstorf AG",4024,AG,100.00
5415,"Hertenstein AG",4038,AG,100.00
5415,"Nussbaumen AG",4038,AG,100.00
5415,"Rieden AG",4038,AG,100.00
5416,"Kirchdorf AG",4038,AG,98.61
5416,"Kirchdorf AG",4044,AG,1.39
5417,Untersiggenthal,4044,AG,100.00
5420,Ehrendingen,4049,AG,100.00
5423,Freienwil,4028,AG,100.00
5425,Schneisingen,4318,AG,100.00
5426,"Lengnau AG",4312,AG,100.00
5430,Wettingen,4045,AG,99.90
5430,Wettingen,4048,AG,0.10
5432,Neuenhof,4034,AG,100.00
5436,Würenlos,4048,AG,100.00
5442,Fislisbach,4027,AG,100.00
5443,Niederrohrdorf,4035,AG,100.00
5444,Künten,4031,AG,100.00
5445,Eggenwil,4066,AG,100.00
5452,Oberrohrdorf,4037,AG,100.00
5453,Remetschwil,4039,AG,100.00
5454,Bellikon,4022,AG,100.00
5462,Siglistorf,93,ZH,2.98
5462,Siglistorf,4319,AG,97.03
5463,Wislikofen,4324,AG,100.00
5464,"Rümikon AG",4324,AG,100.00
5465,Mellikon,4314,AG,100.00
5466,"Kaiserstuhl AG",4324,AG,100.00
5467,Fisibach,4306,AG,100.00
5502,Hunzenschwil,4200,AG,100.00
5503,Schafisheim,4207,AG,100.00
5504,Othmarsingen,4205,AG,100.00
5505,Brunegg,4193,AG,100.00
5506,Mägenwil,4032,AG,99.28
5506,Mägenwil,4046,AG,0.72
5507,Mellingen,4033,AG,100.00
5512,Wohlenschwil,4046,AG,100.00
5522,Tägerig,4068,AG,1.26
5522,Tägerig,4077,AG,98.74
5524,Nesselnbach,4072,AG,100.00
5524,"Niederwil AG",4072,AG,100.00
5525,Fischbach-Göslikon,4067,AG,100.00
5600,"Ammerswil AG",4191,AG,100.00
5600,Lenzburg,4201,AG,100.00
5603,Staufen,4210,AG,100.00
5604,Hendschiken,4065,AG,0.26
5604,Hendschiken,4198,AG,97.43
5604,Hendschiken,4205,AG,2.31
5605,Dottikon,4065,AG,80.13
5605,Dottikon,4080,AG,19.87
5606,Dintikon,4194,AG,100.00
5607,Hägglingen,4068,AG,100.00
5608,"Stetten AG",4041,AG,100.00
5610,"Wohlen AG",4080,AG,0.32
5610,"Wohlen AG",4082,AG,99.68
5611,Anglikon,4080,AG,1.86
5611,Anglikon,4082,AG,98.14
5612,Villmergen,4080,AG,99.36
5612,Villmergen,4082,AG,0.64
5613,Hilfikon,4080,AG,100.00
5614,Sarmenstorf,4076,AG,100.00
5615,Fahrwangen,4196,AG,99.71
5615,Fahrwangen,4202,AG,0.29
5616,Meisterschwanden,4202,AG,100.00
5617,Tennwil,4202,AG,100.00
5618,Bettwil,4076,AG,3.50
5618,Bettwil,4227,AG,96.50
5619,"Büttikon AG",4064,AG,100.00
5619,Uezwil,4078,AG,100.00
5620,"Bremgarten AG",4063,AG,100.00
5621,Zufikon,4083,AG,100.00
5622,Waltenschwil,4240,AG,100.00
5623,Boswil,4228,AG,100.00
5624,Bünzen,4229,AG,100.00
5624,"Waldhäusern AG",4229,AG,100.00
5625,Kallern,4233,AG,100.00
5626,Hermetschwil-Staffeln,4063,AG,100.00
5627,Besenbüren,4226,AG,100.00
5628,Aristau,4222,AG,100.00
5630,"Muri AG",4222,AG,1.18
5630,"Muri AG",4228,AG,0.66
5630,"Muri AG",4236,AG,98.17
5632,Buttwil,4227,AG,3.67
5632,Buttwil,4228,AG,7.75
5632,Buttwil,4230,AG,88.59
5634,Merenschwand,4234,AG,100.00
5636,Benzenschwil,4234,AG,100.00
5637,"Beinwil (Freiamt)",4223,AG,0.78
5637,"Beinwil (Freiamt)",4224,AG,99.22
5637,Geltwil,4232,AG,100.00
5642,Mühlau,1703,ZG,0.65
5642,Mühlau,4223,AG,1.29
5642,Mühlau,4235,AG,98.07
5643,Alikon,4239,AG,100.00
5643,Meienberg,4223,AG,4.07
5643,Meienberg,4239,AG,95.94
5643,Sins,4239,AG,100.00
5644,Auw,4223,AG,100.00
5645,Aettenschwil,4239,AG,100.00
5645,Fenkrieden,4239,AG,100.00
5646,"Abtwil AG",4221,AG,100.00
5647,Oberrüti,4237,AG,100.00
5702,Niederlenz,4204,AG,100.00
5703,Seon,4195,AG,0.08
5703,Seon,4209,AG,99.92
5704,Egliswil,4195,AG,100.00
5705,Hallwil,4197,AG,100.00
5706,Boniswil,4138,AG,0.36
5706,Boniswil,4192,AG,99.65
5707,Seengen,4208,AG,100.00
5708,Birrwil,4132,AG,98.67
5708,Birrwil,4192,AG,1.33
5712,"Beinwil am See",4131,AG,100.00
5722,Gränichen,4006,AG,99.89
5722,Gränichen,4146,AG,0.11
5723,"Teufenthal AG",4006,AG,1.49
5723,"Teufenthal AG",4145,AG,96.81
5723,"Teufenthal AG",4146,AG,1.70
5724,Dürrenäsch,4134,AG,99.00
5724,Dürrenäsch,4145,AG,1.00
5725,Leutwil,4138,AG,100.00
5726,Unterkulm,4134,AG,0.32
5726,Unterkulm,4146,AG,99.68
5727,Oberkulm,4140,AG,100.00
5728,Gontenschwil,4135,AG,100.00
5732,Zetzwil,4147,AG,100.00
5733,"Leimbach AG",4137,AG,100.00
5734,"Reinach AG",4141,AG,100.00
5735,"Pfeffikon LU",1097,LU,100.00
5736,"Burg AG",4139,AG,100.00
5737,Menziken,4139,AG,100.00
5742,Kölliken,4276,AG,100.00
5745,Safenwil,4283,AG,100.00
5746,"Walterswil SO",2573,SO,8.42
5746,"Walterswil SO",2585,SO,91.58
6003,Luzern,1061,LU,100.00
6004,Luzern,1054,LU,0.16
6004,Luzern,1061,LU,99.84
6005,Luzern,1058,LU,3.26
6005,Luzern,1059,LU,7.19
6005,Luzern,1061,LU,89.56
6005,"St. Niklausen LU",1058,LU,100.00
6006,Luzern,1054,LU,0.03
6006,Luzern,1061,LU,99.77
6006,Luzern,1063,LU,0.20
6010,Kriens,1059,LU,99.90
6010,Kriens,1507,NW,0.10
6010,"Pilatus Kulm",1401,OW,100.00
6012,Obernau,1059,LU,100.00
6013,Eigenthal,1059,LU,2.62
6013,Eigenthal,1066,LU,94.43
6013,Eigenthal,1507,NW,2.95
6014,Luzern,1061,LU,92.51
6014,Luzern,1062,LU,7.49
6015,Luzern,1061,LU,100.00
6016,Hellbühl,1061,LU,10.96
6016,Hellbühl,1062,LU,24.72
6016,Hellbühl,1093,LU,46.07
6016,Hellbühl,1098,LU,18.26
6017,Ruswil,1098,LU,100.00
6018,Buttisholz,1083,LU,98.63
6018,Buttisholz,1095,LU,0.21
6018,Buttisholz,1098,LU,1.17
6019,Sigigen,1062,LU,2.25
6019,Sigigen,1098,LU,97.75
6020,Emmenbrücke,1024,LU,98.16
6020,Emmenbrücke,1054,LU,0.92
6020,Emmenbrücke,1061,LU,0.92
6022,Grosswangen,1083,LU,0.18
6022,Grosswangen,1086,LU,99.70
6022,Grosswangen,1128,LU,0.12
6023,Rothenburg,1024,LU,0.28
6023,Rothenburg,1040,LU,99.23
6023,Rothenburg,1093,LU,0.49
6024,Hildisrieden,1088,LU,99.46
6024,Hildisrieden,1093,LU,0.33
6024,Hildisrieden,1102,LU,0.22
6025,Neudorf,1081,LU,100.00
6026,Rain,1026,LU,1.01
6026,Rain,1037,LU,97.06
6026,Rain,1039,LU,1.20
6026,Rain,1040,LU,0.74
6027,"Römerswil LU",1039,LU,100.00
6028,Herlisberg,1039,LU,93.79
6028,Herlisberg,1081,LU,6.22
6030,Ebikon,1051,LU,0.09
6030,Ebikon,1052,LU,0.31
6030,Ebikon,1054,LU,99.59
6032,Emmen,1024,LU,96.20
6032,Emmen,1054,LU,3.80
6033,Buchrain,1052,LU,100.00
6034,Inwil,1023,LU,6.60
6034,Inwil,1026,LU,6.76
6034,Inwil,1033,LU,85.26
6034,Inwil,4231,AG,0.98
6034,Inwil,4239,AG,0.41
6035,Perlen,1052,LU,65.87
6035,Perlen,1065,LU,34.13
6036,Dierikon,1053,LU,100.00
6037,Root,1053,LU,0.21
6037,Root,1065,LU,99.79
6038,Gisikon,1033,LU,11.28
6038,Gisikon,1055,LU,87.76
6038,Gisikon,1065,LU,0.96
6038,Honau,1065,LU,100.00
6039,"Root D4",1065,LU,100.00
6042,Dietwil,4231,AG,100.00
6043,Adligenswil,1051,LU,100.00
6044,Udligenswil,1065,LU,1.94
6044,Udligenswil,1067,LU,98.06
6045,Meggen,1063,LU,100.00
6047,Kastanienbaum,1058,LU,100.00
6048,Horw,1058,LU,99.14
6048,Horw,1059,LU,0.86
6052,"Hergiswil NW",1058,LU,0.20
6052,"Hergiswil NW",1507,NW,99.80
6053,Alpnachstad,1401,OW,100.00
6055,"Alpnach Dorf",1401,OW,100.00
6056,Kägiswil,1407,OW,100.00
6060,Ramersberg,1407,OW,100.00
6060,Sarnen,1407,OW,100.00
6062,"Wilen (Sarnen)",1407,OW,100.00
6063,"Stalden (Sarnen)",1407,OW,100.00
6064,Kerns,1401,OW,0.13
6064,Kerns,1404,OW,99.87
6066,"St. Niklausen OW",1404,OW,100.00
6067,Melchtal,1404,OW,89.69
6067,Melchtal,1406,OW,10.31
6068,Melchsee-Frutt,1404,OW,100.00
6072,Sachseln,1406,OW,100.00
6073,Flüeli-Ranft,1406,OW,100.00
6074,Giswil,1403,OW,95.59
6074,Giswil,1406,OW,4.41
6078,"Bürglen OW",1405,OW,100.00
6078,Lungern,1405,OW,100.00
6083,"Hasliberg Hohfluh",783,BE,100.00
6084,"Hasliberg Wasserwendi",783,BE,100.00
6085,"Hasliberg Goldern",783,BE,100.00
6086,"Hasliberg Reuti",783,BE,100.00
6102,Malters,1062,LU,100.00
6103,"Schwarzenberg LU",1066,LU,100.00
6105,"Schachen LU",1002,LU,0.56
6105,"Schachen LU",1009,LU,97.75
6105,"Schachen LU",1098,LU,1.69
6106,Werthenstein,1009,LU,38.31
6106,Werthenstein,1098,LU,61.69
6110,"Fontannen b. Wolhusen",1007,LU,100.00
6110,Wolhusen,1001,LU,0.11
6110,Wolhusen,1002,LU,0.34
6110,Wolhusen,1009,LU,18.83
6110,Wolhusen,1098,LU,4.04
6110,Wolhusen,1107,LU,75.56
6110,Wolhusen,1136,LU,1.12
6112,Doppleschwand,1001,LU,100.00
6113,Romoos,1007,LU,100.00
6114,Steinhuserberg,1107,LU,100.00
6122,Menznau,1107,LU,0.19
6122,Menznau,1136,LU,99.13
6122,Menznau,1151,LU,0.67
6123,Geiss,1136,LU,100.00
6125,Menzberg,1132,LU,8.18
6125,Menzberg,1136,LU,83.41
6125,Menzberg,1151,LU,8.41
6126,Daiwil,1151,LU,100.00
6130,Willisau,1132,LU,0.55
6130,Willisau,1136,LU,0.16
6130,Willisau,1151,LU,99.29
6132,Rohrmatt,1132,LU,44.03
6132,Rohrmatt,1151,LU,55.97
6133,"Hergiswil b. Willisau",1132,LU,98.78
6133,"Hergiswil b. Willisau",1151,LU,1.22
6142,Gettnau,1151,LU,100.00
6143,Ohmstal,1143,LU,97.78
6143,Ohmstal,1151,LU,2.22
6144,"Zell LU",1123,LU,0.77
6144,"Zell LU",1150,LU,99.03
6144,"Zell LU",1151,LU,0.19
6145,"Fischbach LU",1129,LU,99.56
6145,"Fischbach LU",1131,LU,0.44
6146,Grossdietwil,333,BE,0.86
6146,Grossdietwil,1131,LU,99.14
6147,Altbüron,333,BE,0.42
6147,Altbüron,1122,LU,83.71
6147,Altbüron,1131,LU,14.47
6147,Altbüron,1139,LU,1.40
6152,Hüswil,1129,LU,4.83
6152,Hüswil,1150,LU,95.17
6153,Ufhusen,1129,LU,0.14
6153,Ufhusen,1135,LU,1.90
6153,Ufhusen,1145,LU,96.47
6153,Ufhusen,1150,LU,1.50
6154,Hofstatt,1135,LU,97.38
6154,Hofstatt,1151,LU,2.62
6156,Luthern,1132,LU,2.47
6156,Luthern,1135,LU,94.30
6156,Luthern,1151,LU,3.23
6156,"Luthern Bad",1135,LU,100.00
6162,Entlebuch,1002,LU,98.93
6162,Entlebuch,1005,LU,1.07
6162,"Finsterwald b. Entlebuch",1002,LU,89.22
6162,"Finsterwald b. Entlebuch",1005,LU,10.78
6162,Rengg,1002,LU,100.00
6163,Ebnet,1002,LU,100.00
6166,"Hasle LU",1002,LU,2.21
6166,"Hasle LU",1005,LU,97.22
6166,"Hasle LU",1007,LU,0.57
6167,Bramboden,1007,LU,100.00
6170,Schüpfheim,1002,LU,0.04
6170,Schüpfheim,1004,LU,0.59
6170,Schüpfheim,1005,LU,0.12
6170,Schüpfheim,1007,LU,0.90
6170,Schüpfheim,1008,LU,98.04
6170,Schüpfheim,1010,LU,0.31
6173,"Flühli LU",1004,LU,98.82
6173,"Flühli LU",1010,LU,1.18
6174,Sörenberg,1004,LU,98.68
6174,Sörenberg,1403,OW,1.33
6182,Escholzmatt,1010,LU,100.00
6192,Wiggen,1004,LU,7.58
6192,Wiggen,1010,LU,92.42
6196,"Marbach LU",1010,LU,100.00
6197,Schangnau,579,BE,0.09
6197,Schangnau,901,BE,7.36
6197,Schangnau,906,BE,86.56
6197,Schangnau,924,BE,1.64
6197,Schangnau,1004,LU,2.82
6197,Schangnau,1010,LU,1.54
6203,"Sempach Station",1093,LU,100.00
6204,Sempach,1093,LU,3.42
6204,Sempach,1102,LU,96.58
6205,Eich,1084,LU,100.00
6206,Neuenkirch,1024,LU,3.72
6206,Neuenkirch,1040,LU,0.41
6206,Neuenkirch,1093,LU,94.68
6206,Neuenkirch,1098,LU,1.18
6207,Nottwil,1093,LU,0.99
